SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22024,1629003,0022400768,2025-02-10,LAL vs. UTA,W,8,0,2,0.0,0,2,0.0,2,2,1.0,0,1,1,1,0,0,0,0,2,-14,1
22024,1629029,0022400768,2025-02-10,LAL vs. UTA,W,24,5,14,0.357,1,7,0.143,3,3,1.0,1,4,5,4,0,0,1,3,14,15,1
22024,202693,0022400781,2025-02-12,LAL @ UTA,L,8,1,5,0.2,1,3,0.333,2,2,1.0,0,0,0,1,0,0,0,1,5,10,1
22024,2544,0022400781,2025-02-12,LAL @ UTA,L,34,6,13,0.462,4,8,0.5,2,4,0.5,1,5,6,7,1,0,3,3,18,-10,1
22024,1642261,0022400781,2025-02-12,LAL @ UTA,L,17,3,7,0.429,3,7,0.429,1,2,0.5,0,0,0,0,1,0,0,1,10,-3,1
22024,1629060,0022400781,2025-02-12,LAL @ UTA,L,30,8,15,0.533,3,5,0.6,0,1,0.0,0,3,3,1,0,0,1,0,19,-16,1
22024,1629029,0022400781,2025-02-12,LAL @ UTA,L,23,6,13,0.462,3,8,0.375,1,5,0.2,1,3,4,4,1,1,5,5,16,-19,1
22024,1631132,0022400781,2025-02-12,LAL @ UTA,L,9,1,1,1.0,0,0,0.0,2,2,1.0,2,2,4,0,0,0,0,0,4,-2,1
22024,1629637,0022400781,2025-02-12,LAL @ UTA,L,7,2,2,1.0,0,0,0.0,0,0,0.0,1,1,2,1,0,1,0,1,4,2,1
22024,1642355,0022400781,2025-02-12,LAL @ UTA,L,8,3,4,0.75,2,3,0.667,1,2,0.5,0,0,0,1,0,0,0,0,9,10,1
22024,1630559,0022400781,2025-02-12,LAL @ UTA,L,36,4,15,0.267,1,10,0.1,6,8,0.75,1,4,5,11,1,0,1,3,15,-13,1
22024,1630692,0022400781,2025-02-12,LAL @ UTA,L,17,1,4,0.25,1,3,0.333,0,0,0.0,1,3,4,2,1,0,0,3,3,-3,1
22024,1629020,0022400781,2025-02-12,LAL @ UTA,L,17,1,3,0.333,1,1,1.0,0,2,0.0,2,4,6,0,0,0,2,0,3,-12,1
22024,1629003,0022400781,2025-02-12,LAL @ UTA,L,12,3,5,0.6,1,2,0.5,2,2,1.0,3,1,4,1,0,0,2,0,9,5,1
22024,203458,0022400781,2025-02-12,LAL @ UTA,L,22,2,5,0.4,0,0,0.0,0,0,0.0,2,5,7,2,0,1,0,3,4,-9,1
22024,1629029,0022400524,2025-02-19,LAL vs. CHA,L,33,5,18,0.278,1,9,0.111,3,4,0.75,1,10,11,8,1,0,6,5,14,13,1
22024,1627827,0022400524,2025-02-19,LAL vs. CHA,L,28,4,7,0.571,4,6,0.667,0,0,0.0,4,1,5,3,0,0,1,1,12,1,1
22024,1642261,0022400524,2025-02-19,LAL vs. CHA,L,13,1,5,0.2,1,4,0.25,0,0,0.0,1,4,5,0,1,0,1,1,3,-16,1
22024,2544,0022400524,2025-02-19,LAL vs. CHA,L,38,10,22,0.455,4,11,0.364,2,2,1.0,1,6,7,11,1,2,2,0,26,-4,1
22024,203458,0022400524,2025-02-19,LAL vs. CHA,L,10,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,8,1
22024,1629020,0022400524,2025-02-19,LAL vs. CHA,L,13,1,1,1.0,0,0,0.0,1,2,0.5,0,4,4,0,0,0,2,0,3,-17,1
22024,1629216,0022400524,2025-02-19,LAL vs. CHA,L,20,2,7,0.286,2,6,0.333,0,0,0.0,2,1,3,2,0,0,1,3,6,-6,1
22024,1629637,0022400524,2025-02-19,LAL vs. CHA,L,18,4,5,0.8,0,0,0.0,0,0,0.0,1,3,4,0,2,0,1,2,8,12,1
22024,1629060,0022400524,2025-02-19,LAL vs. CHA,L,39,7,16,0.438,1,8,0.125,2,4,0.5,2,6,8,3,1,0,1,1,17,-1,1
22024,1630559,0022400524,2025-02-19,LAL vs. CHA,L,27,3,9,0.333,2,7,0.286,0,0,0.0,0,2,2,2,1,2,3,3,8,-5,1
22024,1641998,0022400796,2025-02-20,LAL @ POR,W,14,3,5,0.6,0,0,0.0,0,0,0.0,2,2,4,0,0,0,0,2,6,6,1
22024,1627827,0022400796,2025-02-20,LAL @ POR,W,33,4,7,0.571,2,5,0.4,0,0,0.0,1,5,6,0,2,1,2,1,10,20,1
22024,1629060,0022400796,2025-02-20,LAL @ POR,W,35,3,7,0.429,0,3,0.0,0,0,0.0,4,8,12,1,0,1,1,2,6,0,1
22024,2544,0022400796,2025-02-20,LAL @ POR,W,36,14,24,0.583,4,8,0.5,8,8,1.0,0,8,8,4,2,1,11,2,40,8,1
22024,1642261,0022400796,2025-02-20,LAL @ POR,W,13,0,2,0.0,0,1,0.0,0,0,0.0,0,2,2,2,0,0,0,1,0,7,1
22024,1629216,0022400796,2025-02-20,LAL @ POR,W,16,2,7,0.286,1,6,0.167,2,2,1.0,0,1,1,1,1,0,0,3,7,0,1
22024,1629003,0022400796,2025-02-20,LAL @ POR,W,5,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,0,1
22024,1630692,0022400796,2025-02-20,LAL @ POR,W,20,0,1,0.0,0,1,0.0,0,0,0.0,1,4,5,1,0,0,1,2,0,-8,1
22024,1629637,0022400796,2025-02-20,LAL @ POR,W,28,4,7,0.571,0,0,0.0,1,2,0.5,2,5,7,4,0,1,1,2,9,2,1
22024,1630559,0022400796,2025-02-20,LAL @ POR,W,40,9,21,0.429,2,8,0.25,12,13,0.923,1,0,1,7,2,2,6,2,32,5,1
22024,1629060,0022400808,2025-02-22,LAL @ DEN,W,36,7,12,0.583,4,9,0.444,3,4,0.75,0,0,0,4,1,0,0,2,21,14,1
22024,1641998,0022400808,2025-02-22,LAL @ DEN,W,3,1,2,0.5,0,0,0.0,0,0,0.0,1,0,1,0,0,1,0,0,2,1,1
22024,1627827,0022400808,2025-02-22,LAL @ DEN,W,27,1,5,0.2,1,4,0.25,0,0,0.0,1,3,4,0,2,0,1,2,3,21,1
22024,1629003,0022400808,2025-02-22,LAL @ DEN,W,3,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,1,1
22024,1629216,0022400808,2025-02-22,LAL @ DEN,W,19,1,4,0.25,1,4,0.25,0,0,0.0,0,2,2,1,1,0,0,2,3,17,1
22024,1629637,0022400808,2025-02-22,LAL @ DEN,W,25,2,3,0.667,0,0,0.0,0,0,0.0,1,3,4,1,1,1,1,3,4,8,1
22024,203458,0022400808,2025-02-22,LAL @ DEN,W,3,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,1,1
22024,1629020,0022400808,2025-02-22,LAL @ DEN,W,6,0,0,0.0,0,0,0.0,1,2,0.5,1,0,1,2,2,0,0,5,1,1,1
22024,1630559,0022400808,2025-02-22,LAL @ DEN,W,33,7,13,0.538,4,7,0.571,5,6,0.833,1,3,4,7,0,1,2,3,23,13,1
22024,1630692,0022400808,2025-02-22,LAL @ DEN,W,11,2,3,0.667,1,2,0.5,0,0,0.0,1,0,1,0,2,1,0,0,5,6,1
22024,1629029,0022400808,2025-02-22,LAL @ DEN,W,31,10,22,0.455,4,9,0.444,8,8,1.0,1,9,10,7,4,1,1,0,32,20,1
22024,2544,0022400808,2025-02-22,LAL @ DEN,W,33,11,19,0.579,1,4,0.25,2,3,0.667,2,7,9,5,1,3,1,2,25,9,1
22024,1642261,0022400808,2025-02-22,LAL @ DEN,W,9,1,3,0.333,0,2,0.0,2,2,1.0,0,1,1,0,1,1,1,1,4,3,1
22024,1627827,0022400835,2025-02-25,LAL vs. DAL,W,28,1,6,0.167,0,3,0.0,0,0,0.0,4,4,8,2,2,1,1,0,2,-1,1
22024,1630692,0022400835,2025-02-25,LAL vs. DAL,W,6,0,2,0.0,0,1,0.0,1,2,0.5,1,1,2,0,0,1,1,0,1,-2,1
22024,1642261,0022400835,2025-02-25,LAL vs. DAL,W,10,2,5,0.4,1,4,0.25,0,0,0.0,0,0,0,0,0,0,0,0,5,0,1
22024,2544,0022400835,2025-02-25,LAL vs. DAL,W,37,11,17,0.647,2,4,0.5,3,4,0.75,3,9,12,3,1,0,6,2,27,-5,1
22024,1629637,0022400835,2025-02-25,LAL vs. DAL,W,17,4,5,0.8,0,0,0.0,0,0,0.0,1,7,8,0,0,2,1,3,8,8,1
22024,1629216,0022400835,2025-02-25,LAL vs. DAL,W,16,1,6,0.167,0,4,0.0,0,0,0.0,0,0,0,0,1,0,1,1,2,-2,1
22024,1629060,0022400835,2025-02-25,LAL vs. DAL,W,38,6,12,0.5,2,6,0.333,1,2,0.5,1,5,6,0,0,2,1,1,15,19,1
22024,1629029,0022400835,2025-02-25,LAL vs. DAL,W,35,6,17,0.353,1,7,0.143,6,8,0.75,2,13,15,12,3,2,2,2,19,8,1
22024,1630559,0022400835,2025-02-25,LAL vs. DAL,W,38,5,12,0.417,3,8,0.375,7,8,0.875,0,3,3,5,0,0,1,2,20,16,1
22024,1629020,0022400835,2025-02-25,LAL vs. DAL,W,14,3,5,0.6,2,3,0.667,0,0,0.0,1,2,3,2,0,0,0,2,8,-1,1
22024,1630692,0022400849,2025-02-27,LAL vs. MIN,W,13,3,5,0.6,1,2,0.5,0,0,0.0,0,1,1,1,2,0,1,1,7,8,1
22024,1642261,0022400849,2025-02-27,LAL vs. MIN,W,11,0,2,0.0,0,1,0.0,0,2,0.0,0,1,1,0,0,0,0,1,0,-2,1
22024,1629020,0022400849,2025-02-27,LAL vs. MIN,W,13,2,3,0.667,1,2,0.5,0,2,0.0,0,2,2,1,0,0,0,2,5,-17,1
22024,2544,0022400849,2025-02-27,LAL vs. MIN,W,37,11,21,0.524,4,9,0.444,7,10,0.7,5,12,17,6,1,1,4,1,33,12,1
22024,1629060,0022400849,2025-02-27,LAL vs. MIN,W,18,2,6,0.333,1,4,0.25,0,0,0.0,1,2,3,2,0,0,0,0,5,21,1
22024,1627827,0022400849,2025-02-27,LAL vs. MIN,W,31,1,4,0.25,1,4,0.25,0,0,0.0,1,0,1,1,1,0,0,4,3,1,1
22024,1630559,0022400849,2025-02-27,LAL vs. MIN,W,38,5,10,0.5,2,5,0.4,11,12,0.917,3,3,6,5,2,0,4,3,23,9,1
22024,1629216,0022400849,2025-02-27,LAL vs. MIN,W,20,1,6,0.167,0,5,0.0,2,2,1.0,0,1,1,0,0,0,0,1,4,-5,1
22024,1629029,0022400849,2025-02-27,LAL vs. MIN,W,36,6,20,0.3,1,9,0.111,8,12,0.667,2,11,13,5,0,0,3,2,21,0,1
22024,1629637,0022400849,2025-02-27,LAL vs. MIN,W,23,3,5,0.6,0,0,0.0,4,6,0.667,4,3,7,0,1,1,0,3,10,18,1
22024,1642261,0022400859,2025-02-28,LAL vs. LAC,W,18,3,6,0.5,2,3,0.667,0,0,0.0,1,0,1,1,1,0,1,3,8,2,1
22024,1629029,0022400859,2025-02-28,LAL vs. LAC,W,35,9,22,0.409,3,9,0.333,10,11,0.909,1,1,2,5,3,0,6,5,31,-13,1
22024,1629020,0022400859,2025-02-28,LAL vs. LAC,W,15,0,1,0.0,0,0,0.0,3,4,0.75,1,4,5,0,1,0,0,1,3,20,1
22024,2544,0022400859,2025-02-28,LAL vs. LAC,W,37,12,21,0.571,2,7,0.286,2,3,0.667,1,12,13,3,1,0,4,0,28,-1,1
22024,1630692,0022400859,2025-02-28,LAL vs. LAC,W,21,3,7,0.429,0,3,0.0,0,0,0.0,3,2,5,2,3,0,1,2,6,14,1
22024,1629216,0022400859,2025-02-28,LAL vs. LAC,W,26,3,7,0.429,1,4,0.25,0,0,0.0,0,1,1,3,4,1,0,0,7,11,1
22024,1629637,0022400859,2025-02-28,LAL vs. LAC,W,26,2,3,0.667,0,0,0.0,1,2,0.5,0,1,1,2,0,2,2,1,5,-15,1
22024,1641998,0022400859,2025-02-28,LAL vs. LAC,W,22,2,3,0.667,0,0,0.0,1,2,0.5,1,5,6,0,0,1,0,2,5,19,1
22024,1627827,0022400859,2025-02-28,LAL vs. LAC,W,31,3,6,0.5,1,3,0.333,0,0,0.0,2,3,5,3,1,0,1,0,7,-9,1
22024,1630559,0022400859,2025-02-28,LAL vs. LAC,W,9,2,4,0.5,2,4,0.5,0,0,0.0,0,0,0,0,0,1,0,0,6,-8,1
22024,1629216,0022400874,2025-03-02,LAL vs. LAC,W,31,3,10,0.3,3,6,0.5,0,0,0.0,0,3,3,2,1,1,0,3,9,2,1
22024,1629029,0022400874,2025-03-02,LAL vs. LAC,W,37,9,17,0.529,5,12,0.417,6,9,0.667,0,6,6,9,2,0,6,2,29,19,1
22024,1629003,0022400874,2025-03-02,LAL vs. LAC,W,8,2,3,0.667,2,2,1.0,0,0,0.0,0,1,1,0,0,0,0,1,6,-16,1
22024,1642261,0022400874,2025-03-02,LAL vs. LAC,W,25,7,10,0.7,5,8,0.625,0,0,0.0,1,3,4,0,2,0,0,0,19,-13,1
22024,1641998,0022400874,2025-03-02,LAL vs. LAC,W,18,1,2,0.5,0,0,0.0,1,2,0.5,1,1,2,0,0,0,0,5,3,-2,1
22024,1629637,0022400874,2025-03-02,LAL vs. LAC,W,26,2,2,1.0,0,0,0.0,2,3,0.667,2,5,7,0,0,2,2,2,6,11,1
22024,1629020,0022400874,2025-03-02,LAL vs. LAC,W,22,4,7,0.571,0,3,0.0,0,0,0.0,5,4,9,1,0,2,0,1,8,10,1
22024,2544,0022400874,2025-03-02,LAL vs. LAC,W,36,6,17,0.353,1,6,0.167,4,4,1.0,1,4,5,9,2,1,8,2,17,-5,1
22024,1627827,0022400874,2025-03-02,LAL vs. LAC,W,37,4,9,0.444,2,5,0.4,1,2,0.5,1,3,4,0,1,0,0,0,11,24,1
22024,1627827,0022400890,2025-03-04,LAL vs. NOP,W,30,3,10,0.3,2,7,0.286,0,0,0.0,4,1,5,0,0,0,2,1,8,5,1
22024,1629003,0022400890,2025-03-04,LAL vs. NOP,W,19,5,7,0.714,2,4,0.5,0,0,0.0,1,1,2,2,2,0,1,0,12,30,1
22024,1642261,0022400890,2025-03-04,LAL vs. NOP,W,26,5,9,0.556,2,6,0.333,1,2,0.5,1,3,4,3,0,0,0,1,13,2,1
22024,1642355,0022400890,2025-03-04,LAL vs. NOP,W,4,1,3,0.333,0,2,0.0,0,0,0.0,0,1,1,0,0,0,1,0,2,-2,1
22024,1629216,0022400890,2025-03-04,LAL vs. NOP,W,29,1,7,0.143,0,6,0.0,0,0,0.0,0,0,0,3,2,0,0,0,2,-8,1
22024,1629637,0022400890,2025-03-04,LAL vs. NOP,W,24,8,8,1.0,0,0,0.0,3,3,1.0,3,7,10,0,0,0,1,5,19,4,1
22024,1641998,0022400890,2025-03-04,LAL vs. NOP,W,17,2,2,1.0,0,0,0.0,0,0,0.0,3,2,5,2,0,0,0,2,4,7,1
22024,203458,0022400890,2025-03-04,LAL vs. NOP,W,5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4,1
22024,1629029,0022400890,2025-03-04,LAL vs. NOP,W,34,9,19,0.474,6,13,0.462,6,11,0.545,1,7,8,15,1,1,5,0,30,37,1
22024,2544,0022400890,2025-03-04,LAL vs. NOP,W,33,10,18,0.556,5,10,0.5,9,9,1.0,1,7,8,6,1,2,4,1,34,7,1
22024,1629020,0022400890,2025-03-04,LAL vs. NOP,W,20,4,7,0.571,2,4,0.5,2,2,1.0,3,5,8,1,1,2,0,2,12,27,1
22024,1630559,0022400903,2025-03-06,LAL vs. NYK,W,32,2,13,0.154,1,7,0.143,3,4,0.75,2,4,6,0,0,0,2,3,8,-7,1
22024,1641998,0022400903,2025-03-06,LAL vs. NYK,W,13,3,4,0.75,0,0,0.0,1,2,0.5,1,3,4,0,0,0,2,4,7,-2,1
22024,1629029,0022400903,2025-03-06,LAL vs. NYK,W,43,9,23,0.391,4,12,0.333,10,12,0.833,0,7,7,12,4,0,5,5,32,16,1
22024,1629637,0022400903,2025-03-06,LAL vs. NYK,W,33,3,5,0.6,0,0,0.0,2,2,1.0,1,4,5,3,0,2,2,6,8,5,1
22024,2544,0022400903,2025-03-06,LAL vs. NYK,W,44,11,23,0.478,2,8,0.25,7,8,0.875,1,11,12,8,0,1,1,3,31,4,1
22024,1629216,0022400903,2025-03-06,LAL vs. NYK,W,24,4,5,0.8,4,4,1.0,0,0,0.0,0,1,1,1,0,0,1,3,12,4,1
22024,1642261,0022400903,2025-03-06,LAL vs. NYK,W,21,4,8,0.5,3,7,0.429,0,0,0.0,1,3,4,1,0,0,1,0,11,-1,1
22024,1627827,0022400903,2025-03-06,LAL vs. NYK,W,38,1,5,0.2,0,3,0.0,0,0,0.0,4,1,5,0,1,0,2,1,2,12,1
22024,1629020,0022400903,2025-03-06,LAL vs. NYK,W,17,1,3,0.333,0,1,0.0,0,0,0.0,2,3,5,0,2,1,0,3,2,-11,1
22024,1629020,0022400918,2025-03-08,LAL @ BOS,L,29,2,5,0.4,0,1,0.0,0,1,0.0,2,6,8,2,2,0,2,4,4,0,1
22024,1630692,0022400918,2025-03-08,LAL @ BOS,L,16,2,6,0.333,2,3,0.667,0,0,0.0,2,1,3,0,1,0,2,0,6,6,1
22024,1642261,0022400918,2025-03-08,LAL @ BOS,L,24,4,6,0.667,1,3,0.333,0,0,0.0,1,4,5,1,0,1,0,0,9,9,1
22024,1641998,0022400918,2025-03-08,LAL @ BOS,L,6,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,5,1
22024,1627827,0022400918,2025-03-08,LAL @ BOS,L,36,3,8,0.375,2,7,0.286,0,0,0.0,0,4,4,0,1,0,0,5,8,-10,1
22024,1629029,0022400918,2025-03-08,LAL @ BOS,L,37,11,22,0.5,5,10,0.5,7,8,0.875,1,7,8,3,1,0,5,2,34,-19,1
22024,2544,0022400918,2025-03-08,LAL @ BOS,L,35,11,23,0.478,0,6,0.0,0,3,0.0,2,12,14,9,0,0,1,3,22,-11,1
22024,1630559,0022400918,2025-03-08,LAL @ BOS,L,39,5,12,0.417,4,7,0.571,2,2,1.0,1,2,3,2,1,0,1,0,16,-12,1
22024,1629216,0022400918,2025-03-08,LAL @ BOS,L,19,1,4,0.25,0,3,0.0,0,0,0.0,0,0,0,1,0,0,1,2,2,-18,1
22024,1630692,0022400930,2025-03-10,LAL @ BKN,L,24,6,8,0.75,5,6,0.833,0,0,0.0,1,7,8,0,1,0,2,3,17,-3,1
22024,1629020,0022400930,2025-03-10,LAL @ BKN,L,27,3,3,1.0,1,1,1.0,0,0,0.0,1,5,6,2,1,0,1,0,7,-7,1
22024,1642261,0022400930,2025-03-10,LAL @ BKN,L,41,8,18,0.444,3,9,0.333,0,2,0.0,0,4,4,1,0,0,1,2,19,10,1
22024,1629029,0022400930,2025-03-10,LAL @ BKN,L,41,8,26,0.308,3,10,0.3,3,4,0.75,1,11,12,12,2,0,5,1,22,3,1
22024,1641998,0022400930,2025-03-10,LAL @ BKN,L,18,1,3,0.333,0,0,0.0,0,0,0.0,1,2,3,0,0,2,1,4,2,1,1
22024,203458,0022400930,2025-03-10,LAL @ BKN,L,13,0,1,0.0,0,0,0.0,0,0,0.0,2,0,2,2,0,1,1,3,0,-4,1
22024,1630559,0022400930,2025-03-10,LAL @ BKN,L,36,3,14,0.214,1,5,0.2,10,11,0.909,2,6,8,10,0,1,3,3,17,-10,1
22024,1629003,0022400930,2025-03-10,LAL @ BKN,L,6,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-4,1
22024,1629216,0022400930,2025-03-10,LAL @ BKN,L,34,8,12,0.667,6,9,0.667,2,2,1.0,0,0,0,3,0,0,1,4,24,-1,1
22024,1629216,0022400955,2025-03-13,LAL @ MIL,L,26,3,10,0.3,0,5,0.0,0,0,0.0,0,1,1,1,0,0,0,1,6,-12,1
22024,203458,0022400955,2025-03-13,LAL @ MIL,L,19,1,3,0.333,0,0,0.0,0,0,0.0,1,2,3,1,0,0,1,1,2,-15,1
22024,1630692,0022400955,2025-03-13,LAL @ MIL,L,26,0,2,0.0,0,1,0.0,0,0,0.0,1,3,4,3,0,1,0,3,0,-17,1
22024,1631132,0022400955,2025-03-13,LAL @ MIL,L,15,1,3,0.333,0,1,0.0,0,0,0.0,0,0,0,1,0,2,1,2,2,-1,1
22024,1627827,0022400955,2025-03-13,LAL @ MIL,L,30,2,8,0.25,1,5,0.2,0,0,0.0,1,0,1,0,0,0,1,5,5,-16,1
22024,1629020,0022400955,2025-03-13,LAL @ MIL,L,15,2,4,0.5,0,1,0.0,0,0,0.0,1,2,3,1,0,0,0,0,4,-14,1
22024,1629003,0022400955,2025-03-13,LAL @ MIL,L,4,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,0,1,0,0,0,0,0,1
22024,202693,0022400955,2025-03-13,LAL @ MIL,L,12,1,4,0.25,1,2,0.5,1,2,0.5,0,1,1,2,0,0,0,3,4,0,1
22024,1629029,0022400955,2025-03-13,LAL @ MIL,L,36,14,27,0.519,7,13,0.538,10,12,0.833,1,10,11,3,2,1,6,2,45,-16,1
22024,1630559,0022400955,2025-03-13,LAL @ MIL,L,36,10,17,0.588,4,7,0.571,4,4,1.0,0,8,8,3,0,0,3,3,28,-6,1
22024,1642261,0022400955,2025-03-13,LAL @ MIL,L,22,4,7,0.571,2,4,0.5,0,0,0.0,0,5,5,3,0,0,1,3,10,-3,1
22024,1630559,0022400965,2025-03-14,LAL @ DEN,L,39,13,26,0.5,4,10,0.4,7,7,1.0,0,8,8,13,4,0,4,3,37,0,1
22024,1642261,0022400965,2025-03-14,LAL @ DEN,L,37,13,27,0.481,5,13,0.385,1,2,0.5,1,1,2,1,0,0,0,5,32,-10,1
22024,1631132,0022400965,2025-03-14,LAL @ DEN,L,20,4,7,0.571,0,0,0.0,0,0,0.0,2,5,7,2,0,1,1,5,8,13,1
22024,1642355,0022400965,2025-03-14,LAL @ DEN,L,16,1,5,0.2,1,5,0.2,2,2,1.0,2,0,2,0,1,0,0,0,5,8,1
22024,202693,0022400965,2025-03-14,LAL @ DEN,L,24,3,11,0.273,1,4,0.25,0,0,0.0,2,3,5,3,0,0,0,2,7,-5,1
22024,1630692,0022400965,2025-03-14,LAL @ DEN,L,34,4,8,0.5,2,3,0.667,0,0,0.0,3,3,6,2,1,1,0,2,10,-8,1
22024,203458,0022400965,2025-03-14,LAL @ DEN,L,12,1,2,0.5,0,0,0.0,0,0,0.0,4,1,5,1,0,0,0,3,2,-8,1
22024,1629003,0022400965,2025-03-14,LAL @ DEN,L,28,7,11,0.636,1,2,0.5,1,1,1.0,1,4,5,3,1,0,2,1,16,10,1
22024,1629020,0022400965,2025-03-14,LAL @ DEN,L,24,3,6,0.5,1,2,0.5,2,4,0.5,4,3,7,7,3,0,1,4,9,-13,1
22024,1630692,0022400977,2025-03-16,LAL vs. PHX,W,28,1,5,0.2,0,3,0.0,0,0,0.0,2,1,3,1,0,2,0,4,2,-3,1
22024,1629020,0022400977,2025-03-16,LAL vs. PHX,W,10,0,1,0.0,0,1,0.0,0,0,0.0,0,3,3,0,0,0,0,1,0,-5,1
22024,1631132,0022400977,2025-03-16,LAL vs. PHX,W,15,1,5,0.2,0,0,0.0,1,2,0.5,0,4,4,0,0,0,1,0,3,-1,1
22024,1642261,0022400977,2025-03-16,LAL vs. PHX,W,16,1,5,0.2,1,3,0.333,0,0,0.0,0,2,2,0,0,0,1,2,3,-4,1
22024,1629029,0022400977,2025-03-16,LAL vs. PHX,W,40,8,20,0.4,4,11,0.364,13,14,0.929,1,10,11,8,2,0,4,4,33,16,1
22024,1629216,0022400977,2025-03-16,LAL vs. PHX,W,27,3,7,0.429,3,5,0.6,0,0,0.0,1,0,1,1,1,0,0,3,9,15,1
22024,1627827,0022400977,2025-03-16,LAL vs. PHX,W,36,3,7,0.429,2,6,0.333,2,4,0.5,1,5,6,3,1,1,0,1,10,16,1
22024,1629637,0022400977,2025-03-16,LAL vs. PHX,W,29,8,10,0.8,0,0,0.0,3,7,0.429,2,4,6,3,1,1,0,4,19,7,1
22024,1630559,0022400977,2025-03-16,LAL vs. PHX,W,39,10,21,0.476,4,10,0.4,4,5,0.8,0,4,4,6,2,1,2,1,28,14,1
22024,1629003,0022400537,2025-03-17,LAL vs. SAS,W,7,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,0,2,4,1
22024,1629020,0022400537,2025-03-17,LAL vs. SAS,W,15,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,1,2,-2,1
22024,1642261,0022400537,2025-03-17,LAL vs. SAS,W,20,4,10,0.4,2,7,0.286,3,4,0.75,1,2,3,3,0,1,0,1,13,-5,1
22024,1627827,0022400537,2025-03-17,LAL vs. SAS,W,28,5,12,0.417,4,8,0.5,1,2,0.5,2,1,3,1,0,0,0,1,15,13,1
22024,1629029,0022400537,2025-03-17,LAL vs. SAS,W,34,5,20,0.25,1,7,0.143,10,13,0.769,2,7,9,14,3,1,3,1,21,19,1
22024,1629637,0022400537,2025-03-17,LAL vs. SAS,W,28,3,5,0.6,0,0,0.0,3,4,0.75,2,9,11,3,2,1,2,1,9,21,1
22024,1629216,0022400537,2025-03-17,LAL vs. SAS,W,28,4,6,0.667,3,5,0.6,0,0,0.0,0,2,2,1,2,0,0,3,11,9,1
22024,1630559,0022400537,2025-03-17,LAL vs. SAS,W,36,12,21,0.571,5,13,0.385,1,1,1.0,0,7,7,6,2,0,2,0,30,18,1
22024,1631132,0022400537,2025-03-17,LAL vs. SAS,W,9,2,2,1.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,1,0,4,-4,1
22024,1642355,0022400537,2025-03-17,LAL vs. SAS,W,3,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,0,3,-2,1
22024,1630692,0022400537,2025-03-17,LAL vs. SAS,W,33,6,9,0.667,3,6,0.5,0,0,0.0,1,3,4,3,3,1,0,2,15,9,1
22024,1642261,0022401006,2025-03-19,LAL vs. DEN,W,25,4,10,0.4,3,7,0.429,1,2,0.5,0,3,3,1,0,0,0,1,12,-6,1
22024,1627827,0022401006,2025-03-19,LAL vs. DEN,W,30,5,7,0.714,3,4,0.75,1,2,0.5,1,3,4,4,1,0,0,1,14,26,1
22024,1629216,0022401006,2025-03-19,LAL vs. DEN,W,23,4,6,0.667,4,6,0.667,0,0,0.0,0,0,0,1,0,0,1,2,12,7,1
22024,1629003,0022401006,2025-03-19,LAL vs. DEN,W,7,0,4,0.0,0,1,0.0,1,2,0.5,1,0,1,0,0,0,0,1,1,-11,1
22024,1629637,0022401006,2025-03-19,LAL vs. DEN,W,24,3,4,0.75,0,0,0.0,0,2,0.0,2,5,7,0,1,1,0,1,6,11,1
22024,1642355,0022401006,2025-03-19,LAL vs. DEN,W,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4,1
22024,1629029,0022401006,2025-03-19,LAL vs. DEN,W,32,10,21,0.476,4,9,0.444,7,10,0.7,0,8,8,7,2,1,6,3,31,20,1
22024,1630559,0022401006,2025-03-19,LAL vs. DEN,W,36,8,16,0.5,2,7,0.286,4,4,1.0,0,5,5,8,2,1,1,2,22,13,1
22024,1629020,0022401006,2025-03-19,LAL vs. DEN,W,18,4,6,0.667,0,1,0.0,2,2,1.0,1,1,2,1,3,0,3,2,10,6,1
22024,1630692,0022401006,2025-03-19,LAL vs. DEN,W,26,2,7,0.286,0,3,0.0,4,4,1.0,1,2,3,3,4,0,1,1,8,1,1
